title,doi,openalex_id,year,confidence_tier,source_link,pdf_url,status,mention_count,matched_terms,match_strength,discovery_source,expectation,scan_method,error
MERCI: Mixed Curvature-Based Elements for Computing Equilibria of Thin Elastic Ribbons,10.1145/3674502,https://openalex.org/W4400323551,2024.0,medium,https://doi.org/10.1145/3674502,https://doi.org/10.1145/3674502,no_matches,0,,,channel_b:B3:SCALES+CLAMPS-1+boundary layer,,html_scrape,
Machine learning methods to improve spatial predictions of coastal wind speed profiles and low-level jets using single-level ERA5 data,10.5194/wes-9-821-2024,https://openalex.org/W4394591689,2024.0,medium,https://wes.copernicus.org/articles/9/821/2024/wes-9-821-2024.pdf,https://wes.copernicus.org/articles/9/821/2024/wes-9-821-2024.html,no_matches,0,,,channel_e:Perdigão,,html_scrape,
Meteomatics' Meteodrones as precise alternative to radiosondes: a comparison,10.5194/egusphere-egu24-15058,https://openalex.org/W4392753919,2024.0,medium,https://doi.org/10.5194/egusphere-egu24-15058,https://egusphere.copernicus.org/preprints/egusphere-egu24-15058/egusphere-egu24-15058.html,no_matches,0,,,channel_e:EPIC,,html_scrape,
Meteorological Impacts of Offshore Wind Turbines as Simulated in the Weather Research and Forecasting Model,10.5194/wes-2024-53,https://openalex.org/W4396695776,2024.0,medium,https://doi.org/10.5194/wes-2024-53,https://wes.copernicus.org/preprints/wes-2024-53/wes-2024-53.html,no_matches,0,,,channel_e:AWAKEN,,html_scrape,
Mobile Observations of Ozone and Aerosols in Alabama: Southeastern US Summer Pollution and Coastal Variability,10.1029/2023jd039514,https://openalex.org/W4390640902,2024.0,medium,https://doi.org/10.1029/2023jd039514,https://onlinelibrary.wiley.com/doi/full/10.1029/2023jd039514,no_matches,0,,,channel_e:PECAN,,html_scrape,
Model-Based Systems Engineering Digital Twin: Capabilities-Based Requirements Analysis of the Advanced Quantitative Precipitation Information System,10.1109/syscon61195.2024.10553487,https://openalex.org/W4399729030,2024.0,medium,https://doi.org/10.1109/syscon61195.2024.10553487,https://doi.org/10.1109/syscon61195.2024.10553487,no_matches,0,,,channel_e:SPLASH-SAIL,,html_scrape,
Modeling and Strength Calculations of Parts Made Using 3D Printing Technology and Mounted in a Custom-Made Lower Limb Exoskeleton,10.3390/ma17143406,https://openalex.org/W4400487172,2024.0,medium,https://www.mdpi.com/1996-1944/17/14/3406/pdf?version=1720756380,https://www.mdpi.com/1996-1944/17/14/3406/full?version=1720756380,no_matches,0,,,channel_a:CLAMPS-1,,html_scrape,
"Modification of wind turbine wakes by large-scale, convective atmospheric boundary layer structures",10.1063/5.0211722,https://openalex.org/W4404242210,2024.0,medium,https://pubs.aip.org/aip/jrse/article-pdf/doi/10.1063/5.0211722/20249955/063304_1_5.0211722.pdf,https://doi.org/10.1063/5.0211722,no_matches,0,,,channel_e:AWAKEN,,html_scrape,
Molecular Insights into Chemical Reactions at Aqueous Aerosol Interfaces,10.1146/annurev-physchem-083122-121620,https://openalex.org/W4391880299,2024.0,medium,https://doi.org/10.1146/annurev-physchem-083122-121620,https://doi.org/10.1146/annurev-physchem-083122-121620,no_matches,0,,,channel_e:CHEESEHEAD,,html_scrape,
Monitoring of plant water uptake by measuring root dielectric properties on a fine timescale: diurnal changes and response to leaf excision,10.1186/s13007-023-01133-8,https://openalex.org/W4390741767,2024.0,medium,https://plantmethods.biomedcentral.com/counter/pdf/10.1186/s13007-023-01133-8,https://doi.org/10.1186/s13007-023-01133-8,no_matches,0,,,channel_a:CLAMPS-1,,html_scrape,
Multiscale measurements of hurricane waves using buoys and airborne radar,10.1109/cwtm61020.2024.10526332,https://openalex.org/W4396918528,2024.0,medium,https://doi.org/10.1109/cwtm61020.2024.10526332,https://doi.org/10.1109/cwtm61020.2024.10526332,no_matches,0,,,channel_d:Brian J. Butterworth,,html_scrape,
Observations of a rotating pyroconvective plume,10.1071/wf23045,https://openalex.org/W4393187976,2024.0,medium,https://www.publish.csiro.au/wf/pdf/WF23045,https://doi.org/10.1071/wf23045,no_matches,0,,,channel_b:B2:SCALES+Doppler lidar,,html_scrape,
Observations of wind farm wake recovery at an operating wind farm,10.5194/wes-2024-29,https://openalex.org/W4393988030,2024.0,medium,https://doi.org/10.5194/wes-2024-29,https://wes.copernicus.org/preprints/wes-2024-29/wes-2024-29.html,no_matches,0,,,channel_d:Patrick Moriarty,,html_scrape,
Observing low-altitude features in ozone concentrations in a shoreline environment via uncrewed aerial systems,10.5194/amt-17-2833-2024,https://openalex.org/W4396865821,2024.0,medium,https://amt.copernicus.org/articles/17/2833/2024/amt-17-2833-2024.pdf,https://amt.copernicus.org/articles/17/2833/2024/amt-17-2833-2024.html,no_matches,0,,,channel_d:Timothy J. Wagner,,html_scrape,
Offshore low-level jet observations and model representation using lidar buoy data off the California coast,10.5194/wes-9-741-2024,https://openalex.org/W4393247345,2024.0,medium,https://wes.copernicus.org/articles/9/741/2024/wes-9-741-2024.pdf,https://wes.copernicus.org/articles/9/741/2024/wes-9-741-2024.html,mentions_found,3,lidar retrieval,contextual,channel_e:AWAKEN,,html_scrape,
On the application of the hockey-stick transition hypothesis to characterize turbulence within and above a deciduous forest,10.1016/j.agrformet.2024.110342,https://openalex.org/W4405593127,2024.0,medium,https://doi.org/10.1016/j.agrformet.2024.110342,https://doi.org/10.1016/j.agrformet.2024.110342,no_matches,0,,,channel_d:Temple R. Lee,,html_scrape,
On the use of routine airborne observations for evaluation and monitoring of satellite observations of thermodynamic profiles,10.5194/amt-17-1-2024,https://openalex.org/W4390545491,2024.0,medium,https://amt.copernicus.org/articles/17/1/2024/amt-17-1-2024.pdf,https://amt.copernicus.org/articles/17/1/2024/amt-17-1-2024.html,no_matches,0,,,channel_d:Timothy J. Wagner,,html_scrape,
Phenology of Photosynthesis in Winter‐Dormant Temperate and Boreal Forests: Long‐Term Observations From Flux Towers and Quantitative Evaluation of Phenology Models,10.1029/2023jg007839,https://openalex.org/W4395695162,2024.0,medium,https://doi.org/10.1029/2023jg007839,https://onlinelibrary.wiley.com/doi/full/10.1029/2023jg007839,no_matches,0,,,channel_e:CHEESEHEAD,,html_scrape,
Potential effects of climate change and solar radiation modification on renewable energy resources,10.1016/j.rser.2024.114934,https://openalex.org/W4402623914,2024.0,medium,https://doi.org/10.1016/j.rser.2024.114934,https://doi.org/10.1016/j.rser.2024.114934,no_matches,0,,,channel_d:Julie K. Lundquist,,html_scrape,
"Power Production, Inter- and Intra-Array Wake Losses from the U.S. East Coast Offshore Wind Energy Lease Areas",10.3390/en17051063,https://openalex.org/W4392097211,2024.0,medium,https://www.mdpi.com/1996-1073/17/5/1063/pdf?version=1708692898,https://www.mdpi.com/1996-1073/17/5/1063/full?version=1708692898,no_matches,0,,,channel_e:Perdigão,,html_scrape,
Power scaling of LED-pumped alexandrite: The road to high gain multipass amplifiers,10.1051/epjconf/202430704029,https://openalex.org/W4403550267,2024.0,medium,https://www.epj-conferences.org/articles/epjconf/pdf/2024/17/epjconf_eph2024_04029.pdf,https://doi.org/10.1051/epjconf/202430704029,no_matches,0,,,channel_b:B2:SCALES+Doppler lidar,,html_scrape,
Pretreatment with sodium selenite alleviates inflammatory responses in renal ischemia-reperfusion injury by suppressing the expression of NF-κb and miR-494,10.1016/j.jtemin.2024.100176,https://openalex.org/W4399618900,2024.0,medium,https://doi.org/10.1016/j.jtemin.2024.100176,https://doi.org/10.1016/j.jtemin.2024.100176,no_matches,0,,,channel_a:CLAMPS-2,,html_scrape,
Properties of Tornado Wind Speed Profiles Used in the Development of the ASCE 7-22 Tornado Provisions,10.1061/jsendh.steng-12625,https://openalex.org/W4403701805,2024.0,medium,https://doi.org/10.1061/jsendh.steng-12625,https://doi.org/10.1061/jsendh.steng-12625,no_matches,0,,,channel_e:PECAN,,html_scrape,
Quantifying the Impacts of an Urban Area on Clouds and Precipitation Patterns: A Modeling Perspective,10.1029/2024jd041402,https://openalex.org/W4399894684,2024.0,medium,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2024JD041402,https://onlinelibrary.wiley.com/doi/full/10.1029/2024jd041402,no_matches,0,,,channel_e:Perdigão,,html_scrape,
Reliability Study of Fiber Coupling Efficiency of 980 nm Semiconductor Laser,10.3390/photonics11121101,https://openalex.org/W4404592213,2024.0,medium,https://www.mdpi.com/2304-6732/11/12/1101/pdf?version=1732186826,https://www.mdpi.com/2304-6732/11/12/1101/full?version=1732186826,no_matches,0,,,channel_a:CLAMPS-1,,html_scrape,
Reply on RC1,10.5194/wes-2023-150-ac1,https://openalex.org/W4392741058,2024.0,medium,https://doi.org/10.5194/wes-2023-150-ac1,https://wes.copernicus.org/preprints/wes-2023-150/wes-2023-150-ac1.html,no_matches,0,,,channel_b:B2:TRACER+Doppler lidar,,html_scrape,
Reply on RC2,10.5194/wes-2023-150-ac2,https://openalex.org/W4392741015,2024.0,medium,https://wes.copernicus.org/preprints/wes-2023-150/wes-2023-150.pdf,https://wes.copernicus.org/preprints/wes-2023-150/wes-2023-150-ac2.html,no_matches,0,,,channel_b:B2:TRACER+Doppler lidar,,html_scrape,
Reply to RC1,10.5194/egusphere-2023-2050-ac1,https://openalex.org/W4391618279,2024.0,medium,https://doi.org/10.5194/egusphere-2023-2050-ac1,https://egusphere.copernicus.org/preprints/egusphere-2023-2050/egusphere-2023-2050-ac1.html,no_matches,0,,,channel_d:Elizabeth Smith,,html_scrape,
Reply to RC2,10.5194/egusphere-2023-2050-ac2,https://openalex.org/W4391618545,2024.0,medium,https://doi.org/10.5194/egusphere-2023-2050-ac2,https://egusphere.copernicus.org/preprints/egusphere-2023-2050/egusphere-2023-2050-ac2.html,no_matches,0,,,channel_d:Elizabeth Smith,,html_scrape,
Review comment on wes-2024-29,10.5194/wes-2024-29-rc1,https://openalex.org/W4396615903,2024.0,medium,https://wes.copernicus.org/preprints/wes-2024-29/wes-2024-29.pdf,https://wes.copernicus.org/preprints/wes-2024-29-rc1/wes-2024-29-rc1.html,no_matches,0,,,channel_e:AWAKEN,,html_scrape,
Seasonal variability of wake impacts on US mid-Atlantic offshore wind plant power production,10.5194/wes-9-555-2024,https://openalex.org/W4392823143,2024.0,medium,https://doi.org/10.5194/wes-9-555-2024,https://wes.copernicus.org/articles/9/555/2024/wes-9-555-2024.html,no_matches,0,,,channel_d:Julie K. Lundquist,,html_scrape,
Short‐Duration Extreme Rainfall Events in the Central and Eastern United States During the Summer: 2003–2023 Trends and Variability,10.1029/2024gl110424,https://openalex.org/W4402273732,2024.0,medium,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2024GL110424,https://onlinelibrary.wiley.com/doi/full/10.1029/2024gl110424,no_matches,0,,,channel_e:PECAN,,html_scrape,
Simulating low-frequency wind fluctuations,10.5194/wes-9-1381-2024,https://openalex.org/W4400013023,2024.0,medium,https://doi.org/10.5194/wes-9-1381-2024,https://wes.copernicus.org/articles/9/1381/2024/wes-9-1381-2024.html,no_matches,0,,,channel_e:Perdigão,,html_scrape,
Simultaneous Multiscale 4DEnVar With Scale Dependent Localization (SDL) in Hurricane Analysis and Forecast System (HAFS),10.1029/2023jd040550,https://openalex.org/W4401178870,2024.0,medium,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2023JD040550,https://onlinelibrary.wiley.com/doi/full/10.1029/2023jd040550,no_matches,0,,,channel_d:Xuguang Wang,,html_scrape,
Spacing effects on flows around two square cylinders in staggered arrangement via LBM,10.1038/s41598-024-66895-0,https://openalex.org/W4401345031,2024.0,medium,https://www.nature.com/articles/s41598-024-66895-0.pdf,https://doi.org/10.1038/s41598-024-66895-0,no_matches,0,,,channel_a:CLAMPS-2,,html_scrape,
Spatial and temporal forecasting of groundwater anomalies in complex aquifer undergoing climate and land use change,10.1016/j.jhydrol.2024.131525,https://openalex.org/W4399886081,2024.0,medium,https://doi.org/10.1016/j.jhydrol.2024.131525,https://doi.org/10.1016/j.jhydrol.2024.131525,no_matches,0,,,channel_e:CHEESEHEAD,,html_scrape,
Spatiotemporal Variability of Gross Primary Productivity in Türkiye: A Multi-Source and Multi-Method Assessment,10.3390/rs16111994,https://openalex.org/W4399209480,2024.0,medium,https://www.mdpi.com/2072-4292/16/11/1994/pdf?version=1717168323,https://www.mdpi.com/2072-4292/16/11/1994/full?version=1717168323,no_matches,0,,,channel_e:CHEESEHEAD,,html_scrape,
Spatiotemporal characteristics of deep convection initiation in the Central United States,10.1002/joc.8472,https://openalex.org/W4396870033,2024.0,medium,https://doi.org/10.1002/joc.8472,https://onlinelibrary.wiley.com/doi/full/10.1002/joc.8472,no_matches,0,,,channel_d:Adam L. Houston,,html_scrape,
"Spectra-phenology integration for high-resolution, accurate, and scalable mapping of foliar functional traits using time-series Sentinel-2 data",10.1016/j.rse.2024.114082,https://openalex.org/W4392180552,2024.0,medium,https://doi.org/10.1016/j.rse.2024.114082,https://doi.org/10.1016/j.rse.2024.114082,no_matches,0,,,channel_e:CHEESEHEAD,,html_scrape,
Structural and mechanistic insights into disease-associated endolysosomal exonucleases PLD3 and PLD4,10.1016/j.str.2024.02.019,https://openalex.org/W4393190888,2024.0,medium,http://www.cell.com/article/S0969212624000790/pdf,https://doi.org/10.1016/j.str.2024.02.019,no_matches,0,,,channel_a:CLAMPS-1,,html_scrape,
Summertime Continental Shallow Cumulus Cloud Detection Using GOES‐16 Satellite and Ground‐Based Ceilometer at North Alabama,10.1029/2024jd041512,https://openalex.org/W4405306922,2024.0,medium,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2024JD041512,https://onlinelibrary.wiley.com/doi/full/10.1029/2024jd041512,no_matches,0,,,channel_e:PECAN,,html_scrape,
Superadiabatic Scorcher: Undergraduates Study Extreme Heat for the National Weather Service,10.1175/bams-d-22-0113.a,https://openalex.org/W7129004037,2024.0,medium,https://doi.org/10.1175/bams-d-22-0113.a,https://journals.ametsoc.org/doi/full/10.1175/bams-d-22-0113.a,no_matches,0,,,channel_e:EPIC,,html_scrape,
Supercell Tornadogenesis: Recent Progress in Our State of Understanding,10.1175/bams-d-23-0031.1,https://openalex.org/W4394923013,2024.0,medium,https://journals.ametsoc.org/downloadpdf/view/journals/bams/aop/BAMS-D-23-0031.1/BAMS-D-23-0031.1.pdf,https://journals.ametsoc.org/doi/full/10.1175/bams-d-23-0031.1,no_matches,0,,,channel_e:TORUS,,html_scrape,
The 2023 National Offshore Wind data set (NOW-23),10.5194/essd-16-1965-2024,https://openalex.org/W4395666410,2024.0,medium,https://doi.org/10.5194/essd-16-1965-2024,https://essd.copernicus.org/articles/16/1965/2024/essd-16-1965-2024.html,no_matches,0,,,channel_d:Julie K. Lundquist,,html_scrape,
The Effect of Low-intensity Remote Ultrasound on Sciatic Nerve Regeneration in Male Rats,10.32598/cjns.10.36.447.2,https://openalex.org/W4391364485,2024.0,medium,http://cjns.gums.ac.ir/files/site1/user_files_bd674b/gholamhosseinfarjah-A-10-447-4-eacca76.pdf,https://doi.org/10.32598/cjns.10.36.447.2,error,0,,,channel_a:CLAMPS-1,,html_scrape,"Page.goto: Timeout 25000ms exceeded.
Call log:
  - navigating to ""https://doi.org/10.32598/cjns.10.36.447.2"", waiting until ""domcontentloaded""
"
The Impact of High-Density Airborne Observations and Atmospheric Motion Vector Observation Assimilation on the Prediction of Rapid Intensification of Hurricane Matthew (2016),10.3390/atmos15040395,https://openalex.org/W4393148599,2024.0,medium,https://www.mdpi.com/2073-4433/15/4/395/pdf?version=1711358638,https://www.mdpi.com/2073-4433/15/4/395/full?version=1711358638,no_matches,0,,,channel_d:Xuguang Wang,,html_scrape,
"The MOSAiC Distributed Network: Observing the coupled Arctic system with multidisciplinary, coordinated platforms",10.1525/elementa.2023.00103,https://openalex.org/W4396769479,2024.0,medium,https://online.ucpress.edu/elementa/article-pdf/12/1/00103/816611/elementa.2023.00103.pdf,https://doi.org/10.1525/elementa.2023.00103,no_matches,0,,,channel_e:SPLASH-SAIL,,html_scrape,
The Variations of Gravity Wave Activities During the Formation of the Large Horizontal Wind Shears in the Static State Lower Thermosphere,10.1029/2023ea003296,https://openalex.org/W4394919880,2024.0,medium,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2023EA003296,https://onlinelibrary.wiley.com/doi/full/10.1029/2023ea003296,no_matches,0,,,channel_b:B2:SCALES+Doppler lidar,,html_scrape,
Tilted lidar profiling: Development and testing of a novel scanning strategy for inhomogeneous flows,10.1063/5.0209729,https://openalex.org/W4401820496,2024.0,medium,https://doi.org/10.1063/5.0209729,https://doi.org/10.1063/5.0209729,no_matches,0,,,channel_d:Patrick Moriarty,,html_scrape,
To assess the safety of laparoscopy in patients with CSF catheters draining distally into the abdomen,10.1007/s00701-024-05898-2,https://openalex.org/W4390793544,2024.0,medium,http://dx.doi.org/10.1007/s00701-024-05898-2,https://link.springer.com/article/10.1007/s00701-024-05898-2,error,0,,,channel_a:CLAMPS-1,,html_scrape,"Timeout 25000ms exceeded.
=========================== logs ===========================
""load"" event fired
============================================================"
Tool Condition Monitoring Using Machine Tool Spindle Current and Long Short-Term Memory Neural Network Model Analysis,10.20944/preprints202402.1471.v1,https://openalex.org/W4392362070,2024.0,medium,https://www.preprints.org/manuscript/202402.1471/v1/download,https://doi.org/10.20944/preprints202402.1471.v1,no_matches,0,,,channel_a:CLAMPS-1,,html_scrape,
Tool Condition Monitoring Using Machine Tool Spindle Current and Long Short-Term Memory Neural Network Model Analysis,10.3390/s24082490,https://openalex.org/W4394748630,2024.0,medium,https://www.mdpi.com/1424-8220/24/8/2490/pdf?version=1712931531,https://www.mdpi.com/1424-8220/24/8/2490/full?version=1712931531,no_matches,0,,,channel_a:CLAMPS1,,html_scrape,
